city,area_sqft,bedrooms,bathrooms,age_years,parking,furnishing,floor,total_floors,gym,swimming_pool,security,near_school,near_hospital,near_market,price
Jaipur,1257.9901884018607,2,1,0.45457416665173817,1,Semi Furnished,Top,2,0,0,1,0,0,1,9176984.0
Chennai,1902.3937217636994,4,3,27.17185315022,1,Fully Furnished,Top,2,0,1,0,0,1,0,19479058.0
Delhi,1335.97177466162,3,2,2.1092576299584826,2,Semi Furnished,Ground,2,1,1,0,0,1,0,20230740.0
Lucknow,1555.2343779430678,2,2,2.522423190800822,1,Fully Furnished,Ground,2,0,0,0,1,0,1,10011193.0
Mumbai,2257.6983746317965,2,3,13.993477939174667,0,Fully Furnished,Mid,3,1,0,1,1,0,1,31655517.125
Chennai,1882.1462907102166,2,2,25.455074828718306,1,Fully Furnished,Ground,3,1,0,2,1,0,1,15927209.0
Jaipur,879.3503636295216,4,2,3.1534269201121226,0,Fully Furnished,Mid,3,0,0,1,1,1,1,7765550.0
Jaipur,1213.7624880942046,5,3,1.8188298167927923,2,Fully Furnished,Ground,2,0,0,2,1,1,1,12434605.0
Chennai,2128.1106722206796,3,2,1.2071301330842743,1,Unfurnished,Mid,3,1,1,2,0,1,1,23921575.0
Jaipur,1570.9390213142476,2,3,0.3774044071691435,1,Unfurnished,Ground,1,1,0,1,1,0,1,10490209.0
Hyderabad,925.5799401920682,2,2,1.857605820289853,1,Fully Furnished,Top,4,0,0,0,0,0,0,9396901.0
Mumbai,1090.5237775131395,4,2,42.88970206446465,0,Unfurnished,Mid,4,0,0,0,0,1,1,11368640.0
Lucknow,1851.746761355586,2,2,1.5019882892788008,1,Fully Furnished,Ground,3,0,0,0,1,0,1,13120581.0
Hyderabad,1997.205140608815,4,2,13.65310068449752,1,Fully Furnished,Mid,2,0,0,1,1,0,0,19225707.0
Jaipur,1508.9276507410873,3,1,38.06823090355594,0,Unfurnished,Mid,5,0,0,1,1,0,1,6704289.0
Delhi,2737.6569004680514,4,1,14.825670735250114,1,Unfurnished,Mid,4,0,0,1,1,0,1,27276723.0
Hyderabad,1912.0761817278194,3,2,0.4994084428112668,2,Fully Furnished,Mid,1,0,0,1,0,0,0,20699315.0
Delhi,1378.2594651835498,3,3,13.610478018546488,0,Unfurnished,Ground,3,0,0,0,1,0,0,13804738.0
Chennai,1092.146975950328,3,3,35.00576690433069,0,Semi Furnished,Mid,2,0,0,0,0,0,1,7738199.0
Ahmedabad,1012.5578476804793,4,3,5.8414930001179926,2,Unfurnished,Ground,2,1,1,1,0,1,1,9082481.0
Pune,1667.7106602401848,4,2,5.645031323556844,0,Fully Furnished,Mid,1,0,0,1,1,0,0,19421988.0
Jaipur,1255.6114775432966,3,3,4.292520062494075,0,Semi Furnished,Top,3,0,0,0,1,1,0,9594975.0
Pune,2336.8718769917123,3,2,10.564474465499588,1,Unfurnished,Ground,2,0,1,0,1,0,1,21799885.0
Mumbai,2233.1559014589297,4,2,4.076005815035811,1,Unfurnished,Ground,2,0,0,0,0,1,0,29952062.0
Delhi,1816.5332737486137,4,3,19.29884077433661,2,Unfurnished,Ground,1,0,0,1,0,0,0,19870407.0
Hyderabad,910.5019135215522,3,1,15.528721821478394,1,Unfurnished,Ground,1,0,0,1,1,0,0,5970037.0
Pune,1163.8905637237976,1,4,7.681737219806207,2,Unfurnished,Mid,4,0,0,2,1,1,1,11745747.0
Bangalore,2127.8387628705505,2,3,19.231991579199857,1,Fully Furnished,Top,3,0,0,1,0,0,0,26682547.0
Jaipur,1218.466900102449,4,3,1.555367088297481,1,Unfurnished,Top,2,0,0,1,0,0,0,10138840.0
Pune,2061.070866959762,2,3,20.766146274732826,0,Semi Furnished,Top,1,1,0,0,0,1,1,20737332.0
Hyderabad,1737.3019615173805,2,3,13.853816165859094,1,Unfurnished,Top,4,1,0,2,1,1,0,16291849.0
Hyderabad,1525.8589424065935,2,4,14.917144301629007,2,Unfurnished,Ground,4,0,0,0,0,1,0,11306207.0
Mumbai,1148.5835935322793,3,3,1.0027370318395192,1,Fully Furnished,Top,3,0,0,1,1,1,1,23039889.0
Kolkata,1452.878078237624,3,2,14.440322500375233,0,Fully Furnished,Top,2,1,0,0,0,1,0,13532519.0
Lucknow,1594.823977437449,2,2,10.221896888733708,1,Semi Furnished,Top,3,0,0,1,0,0,0,10746991.0
Bangalore,2016.2694491505608,2,2,9.978968161202403,1,Fully Furnished,Ground,1,0,0,0,0,0,0,23439254.0
Pune,1057.1321996831227,4,4,5.825876848771218,0,Semi Furnished,Ground,2,0,0,1,1,0,1,12047481.0
Lucknow,1368.5915787369424,4,3,0.11464525386066897,2,Unfurnished,Mid,3,1,0,0,0,0,0,9408091.0
Bangalore,1522.4115659661425,2,2,8.239271805780083,1,Fully Furnished,Mid,2,0,0,0,0,0,1,19612525.0
Kolkata,1831.3391788430822,2,3,7.685307468850233,1,Unfurnished,Top,4,1,0,1,1,0,0,14534791.0
Pune,1045.7678312386115,3,3,8.243637304728136,2,Unfurnished,Ground,4,0,0,0,0,0,1,8993709.0
Bangalore,841.7151035563925,4,2,14.201017387792731,0,Fully Furnished,Ground,2,1,0,2,1,1,1,11927008.0
Lucknow,1836.9825758550248,4,2,5.348114599272715,2,Fully Furnished,Mid,5,1,1,0,0,0,0,15601538.0
Delhi,741.0254425266484,3,2,4.707997668226854,0,Fully Furnished,Top,2,1,0,1,1,1,0,12675077.0
Hyderabad,2142.489857381084,4,3,10.330793338784039,0,Unfurnished,Ground,3,0,0,2,0,1,0,18262433.0
Ahmedabad,1422.036951258546,2,2,13.459005382034785,1,Fully Furnished,Mid,3,0,1,1,0,1,0,12139242.0
Chennai,726.2344588627768,2,3,12.566644948553984,1,Semi Furnished,Mid,3,0,0,0,1,0,0,6686426.0
Jaipur,1259.7898902982529,3,2,32.01058654333318,1,Semi Furnished,Top,2,0,0,2,0,1,1,7864419.0
Ahmedabad,1689.5618165346186,4,1,21.9894208829441,0,Fully Furnished,Top,4,1,1,1,1,1,1,17540457.0
Pune,1233.6494562225112,3,1,0.8040166413635511,0,Semi Furnished,Ground,2,1,0,1,1,0,1,12800666.0
Pune,1510.0148744121736,5,1,12.433658739056632,1,Fully Furnished,Ground,3,0,0,2,0,0,1,15649466.0
Bangalore,1870.0391828526433,4,1,8.114484817685849,2,Unfurnished,Mid,4,1,0,0,0,0,0,20999027.0
Hyderabad,1398.9048323061902,3,2,6.718966488227828,1,Semi Furnished,Ground,4,0,0,1,1,1,1,13562469.0
Kolkata,1031.4711617669332,2,3,47.51415451981621,0,Semi Furnished,Top,3,0,0,1,0,0,1,6278125.0
Mumbai,1350.5080013140796,2,1,9.154049079662647,1,Semi Furnished,Ground,3,1,0,1,1,0,0,17155738.0
Bangalore,2207.42006822963,4,2,19.06424216179995,1,Semi Furnished,Ground,1,0,0,1,0,0,0,22689212.0
Mumbai,2342.532172666592,2,2,51.20829974509973,0,Semi Furnished,Ground,4,0,1,2,1,0,1,25325216.0
Chennai,490.0369130288624,1,1,2.4554437911647065,1,Unfurnished,Top,4,0,1,0,0,1,1,4556784.0
Lucknow,2045.5139545957386,4,2,0.8424654316977748,1,Semi Furnished,Ground,3,1,0,0,0,0,0,14568351.0
Bangalore,1625.073858017678,4,3,5.644863045716849,1,Fully Furnished,Ground,2,0,0,0,0,1,1,23818609.0
Chennai,1961.9913395600752,2,1,0.6819327997430435,1,Semi Furnished,Top,2,1,0,2,0,0,1,20512364.0
Jaipur,1224.755869866185,4,1,1.862453032230273,1,Fully Furnished,Top,1,1,0,0,1,1,1,12468985.0
Bangalore,615.868245249257,1,4,71.89025851858342,2,Fully Furnished,Ground,3,1,0,1,1,1,1,6317962.0
Hyderabad,1792.2443943237308,2,3,48.35037714221839,1,Unfurnished,Ground,4,0,0,1,1,1,0,10067961.0
Hyderabad,1029.5113693586416,3,2,17.63042350881501,1,Semi Furnished,Top,3,0,0,0,1,1,0,9221424.0
Pune,805.8537842575738,4,2,20.974714658374335,0,Unfurnished,Mid,3,1,0,1,0,0,0,6978937.0
Jaipur,840.7993087632668,1,3,2.270928551996473,1,Semi Furnished,Mid,5,0,0,0,0,0,1,5243227.0
Pune,1800.4568912076672,3,3,13.566750752005795,0,Semi Furnished,Top,3,0,0,2,0,0,1,17343867.0
Mumbai,1569.7262330145986,2,2,2.5158587396686345,0,Unfurnished,Mid,2,1,0,2,1,1,1,22503344.0
Ahmedabad,1891.233010937337,5,2,7.131543131757748,0,Unfurnished,Mid,3,1,0,1,1,0,1,14800579.0
Kolkata,1834.5376272481824,3,2,6.354704076780903,1,Fully Furnished,Top,3,0,0,1,1,1,1,20600579.0
Jaipur,1289.533217708117,3,1,14.27723223913099,1,Fully Furnished,Mid,5,1,0,0,1,0,0,8668712.0
Lucknow,1464.7632130612722,2,3,1.2457213071961566,1,Fully Furnished,Top,4,1,0,0,1,0,1,12049730.0
Kolkata,1244.2812356087302,3,2,1.6382201664787759,1,Unfurnished,Mid,4,0,0,1,1,0,0,9948602.0
Kolkata,1394.8361135672546,3,2,14.121510026829373,1,Semi Furnished,Ground,1,0,0,1,0,0,0,9605912.0
Delhi,1016.372631009467,4,3,15.163870454207665,0,Fully Furnished,Ground,2,0,0,1,1,1,1,13718236.0
Bangalore,1695.2421469371675,2,1,6.230059743845686,1,Unfurnished,Top,3,1,0,0,1,1,0,17949868.0
Lucknow,2037.560374490878,5,1,2.3826699264644655,0,Fully Furnished,Top,2,0,0,0,0,1,1,16529545.0
Jaipur,1091.6934850895068,3,3,32.583871381949216,1,Semi Furnished,Mid,3,0,0,1,0,0,1,6035886.0
Pune,2140.634822700671,2,2,0.8160317926717437,0,Unfurnished,Top,3,1,0,0,0,1,0,19912559.0
Mumbai,1556.7607482389708,3,3,18.954542697065826,1,Unfurnished,Mid,3,1,1,0,1,0,1,19861654.0
Bangalore,1620.5394882029066,3,1,2.2631233336532994,1,Semi Furnished,Top,3,1,1,1,1,1,1,26637506.0
Delhi,650.2852401962409,4,2,15.215745395206344,1,Unfurnished,Top,3,0,0,0,0,0,0,7503934.0
Mumbai,596.368845217133,3,2,16.344305671919173,0,Unfurnished,Top,4,0,1,0,1,1,0,8504267.0
Jaipur,1572.058181389841,3,3,24.46449264999023,1,Unfurnished,Ground,3,0,1,1,1,1,0,9463765.0
Ahmedabad,1894.8660623160038,2,2,7.538524201634374,1,Fully Furnished,Ground,4,0,0,0,0,0,1,14611154.0
Kolkata,1164.3097781775239,2,2,0.33056280611715994,0,Semi Furnished,Mid,4,0,0,0,0,1,1,9553814.0
Delhi,2335.046950291545,3,3,24.994043992363522,1,Fully Furnished,Top,2,0,0,0,1,0,1,31655517.125
Mumbai,1867.4679871271578,3,3,8.806639938406335,0,Semi Furnished,Top,4,0,0,2,0,1,0,27552421.0
Pune,1045.8293741460075,4,3,28.16856879251993,1,Unfurnished,Ground,2,1,0,0,0,0,1,8140372.0
Delhi,1515.4243335267536,2,2,22.440630605558233,0,Semi Furnished,Ground,3,0,0,2,0,0,1,14489983.0
Mumbai,2738.464566861706,2,2,10.34649815733719,0,Unfurnished,Ground,4,0,1,1,0,1,1,31655517.125
Delhi,878.7179986001472,3,3,80.0,0,Unfurnished,Mid,3,1,0,2,1,1,1,8963593.0
Pune,1764.1349694575526,4,3,9.3005441542775,1,Semi Furnished,Top,1,1,0,1,0,0,0,20929977.0
Pune,1338.627723638329,3,3,17.885833367376694,0,Unfurnished,Mid,3,0,0,0,1,1,0,11614327.0
Lucknow,1853.448145459256,3,3,16.62102474113385,2,Fully Furnished,Ground,4,1,1,1,1,0,1,15086093.0
Hyderabad,2133.636823159191,3,3,10.949243811663354,0,Semi Furnished,Ground,3,0,0,1,0,1,0,16628797.0
Kolkata,1306.8814556443162,2,1,13.204817776031044,0,Semi Furnished,Mid,4,0,0,1,0,1,1,9794004.0
Bangalore,2059.456135853587,3,3,24.037587060054992,1,Semi Furnished,Ground,4,0,0,1,0,1,1,19400516.0
Bangalore,2610.6016971359804,4,3,12.715933671949506,2,Unfurnished,Top,4,1,0,0,0,1,0,29450766.0
Jaipur,1533.1373686721174,5,3,8.971600246322563,2,Fully Furnished,Top,2,1,0,0,1,0,1,15689545.0
Chennai,1892.4443437470927,3,3,16.27430131553873,0,Semi Furnished,Top,3,0,0,2,1,1,1,18930887.0
Jaipur,1204.7796148983625,2,2,0.5423222192038009,0,Unfurnished,Ground,2,0,0,2,1,0,0,7494576.0
Chennai,1509.6296545156063,3,3,1.7344270167830622,1,Fully Furnished,Ground,3,0,0,0,1,0,0,16213837.0
Delhi,1411.6624536458787,4,1,2.010282042628665,0,Unfurnished,Mid,1,0,0,2,0,0,1,17216772.0
Chennai,1898.467962829298,2,2,8.3208179583131,1,Unfurnished,Ground,2,1,0,0,0,1,1,14968512.0
Hyderabad,2102.3379678784627,4,2,30.80955924385322,1,Fully Furnished,Ground,5,0,0,0,0,0,0,14661266.0
Hyderabad,1445.1725754412703,4,4,15.462675625488554,1,Unfurnished,Top,3,0,0,1,0,0,1,13263434.0
Kolkata,2266.8114228664617,3,3,53.96830352630863,2,Fully Furnished,Ground,2,0,1,1,0,0,0,17528370.0
Mumbai,2265.0237207808145,3,3,0.6114075928410295,0,Semi Furnished,Ground,3,0,0,2,1,0,0,31655517.125
Bangalore,1923.4268715899505,3,1,19.202392602454452,1,Semi Furnished,Top,3,0,0,1,1,1,1,20228115.0
Kolkata,1241.986734139136,3,2,5.65757264799217,1,Fully Furnished,Mid,3,1,1,1,0,0,0,13614377.0
Hyderabad,1194.0855916300486,1,3,0.3534123843636095,1,Unfurnished,Top,3,0,0,2,0,1,1,11007119.0
Mumbai,1093.8093226549806,2,1,26.22418119423453,1,Semi Furnished,Ground,3,1,1,1,0,0,0,12294852.0
Jaipur,1974.5830351190805,2,2,2.663477079328853,2,Fully Furnished,Ground,2,0,0,0,1,1,0,14924616.0
Bangalore,894.1158962553178,4,3,3.613406942039494,2,Fully Furnished,Mid,3,0,0,1,0,0,0,14056405.0
Lucknow,1838.4188270555037,3,1,6.243323094431068,1,Unfurnished,Mid,4,0,0,1,1,1,0,11235208.0
Bangalore,959.4453260879435,3,1,23.292824072894742,1,Unfurnished,Top,3,0,0,2,1,1,1,10386915.0
Delhi,1911.7730599209867,4,2,14.696070895549989,1,Semi Furnished,Top,4,0,0,0,1,1,1,26542964.0
Ahmedabad,1508.6097913652802,3,3,4.615438001910854,1,Semi Furnished,Mid,3,0,0,0,1,1,0,12085951.0
Bangalore,2166.8192809299135,3,3,2.7676673731941848,0,Semi Furnished,Top,2,1,1,0,1,1,0,31655517.125
Hyderabad,2070.7272891606353,3,4,1.740395192495585,1,Unfurnished,Top,1,0,0,2,0,1,0,20258234.0
Delhi,2217.532706001056,3,3,2.434547344084914,1,Semi Furnished,Ground,3,0,0,2,1,1,1,29219001.0
Pune,2230.409359144556,3,2,30.39080408966812,1,Fully Furnished,Mid,3,0,1,0,0,0,0,20108099.0
Chennai,1571.8154169940988,5,3,38.39769377138892,0,Fully Furnished,Top,2,0,0,1,1,0,1,15274552.0
Jaipur,920.6034667876977,4,2,51.61052598495871,1,Semi Furnished,Mid,3,0,0,1,1,1,1,5024060.0
Lucknow,973.7384725013108,1,2,27.00279271974018,1,Unfurnished,Mid,2,0,0,1,1,0,1,4421565.0
Jaipur,456.5757353420313,5,2,32.75741465327514,0,Semi Furnished,Ground,2,0,1,0,0,1,1,2703151.0
Pune,958.1670832859533,4,3,25.40073273233494,1,Fully Furnished,Mid,3,1,0,2,1,0,1,9845595.0
Ahmedabad,1534.4118288523246,2,3,47.57121566222037,1,Semi Furnished,Mid,4,0,1,1,1,0,0,10023161.0
Bangalore,1220.1729095874189,2,2,28.028079421698195,2,Fully Furnished,Mid,2,0,0,1,0,0,0,11926957.0
Kolkata,1409.9321977950744,3,2,9.298525548790955,0,Unfurnished,Mid,2,0,1,1,0,0,1,10702047.0
Delhi,1746.3577097307004,3,3,5.856895884320809,0,Fully Furnished,Mid,3,1,0,2,0,1,0,26800569.0
Lucknow,1347.967370967121,3,1,13.163692450254203,0,Semi Furnished,Ground,2,0,0,1,1,0,1,7539069.0
Pune,939.0855997937078,2,3,14.054418323452564,2,Unfurnished,Mid,2,1,0,0,1,1,0,8766396.0
Ahmedabad,1473.383166218284,3,2,12.831975680433905,1,Unfurnished,Ground,5,0,1,1,1,0,1,10248587.0
Jaipur,1050.7547566135775,2,2,18.399736829537158,1,Unfurnished,Ground,4,0,0,1,1,0,0,5628837.0
Pune,1364.6067515104685,2,2,18.008508094465743,0,Semi Furnished,Mid,3,0,0,0,0,0,0,10663037.0
Lucknow,2171.3884822115015,3,2,1.3684832748111981,1,Fully Furnished,Ground,1,1,1,1,0,0,1,17051453.0
Lucknow,1364.7473479519126,3,3,5.043055576881337,1,Semi Furnished,Top,2,1,0,1,0,0,1,10837762.0
Ahmedabad,2385.4787766738727,3,3,33.09007045137934,2,Fully Furnished,Ground,3,0,0,0,1,1,1,16459838.0
Jaipur,2215.817993468985,4,2,13.37525430885137,1,Unfurnished,Mid,3,0,0,2,0,0,0,15163234.0
Hyderabad,1210.3473457104783,2,3,5.974170664842345,2,Fully Furnished,Top,3,0,0,1,1,0,0,12900905.0
Lucknow,944.4381167921122,1,3,28.502734994673013,0,Unfurnished,Ground,2,0,0,2,1,0,0,3823718.0
Delhi,1473.7229190399032,2,2,4.296089018843616,1,Unfurnished,Mid,3,1,1,0,0,0,1,19548759.0
Delhi,2076.6638816984446,3,2,7.894162481481156,2,Unfurnished,Top,2,0,0,2,1,0,1,29542840.0
Chennai,1254.904546885656,3,3,4.849737646507874,1,Unfurnished,Mid,4,0,0,1,1,1,1,11377429.0
Jaipur,1954.0451491310696,3,1,30.759887217568842,2,Semi Furnished,Mid,3,0,0,1,1,1,1,10844757.0
Pune,2104.219994568044,3,2,19.54522687269493,2,Fully Furnished,Mid,2,0,0,1,0,0,1,22579911.0
Delhi,1112.987174818697,3,4,9.249061308218243,1,Semi Furnished,Top,4,1,0,1,1,0,0,16955220.0
Ahmedabad,1161.9744558557065,3,2,40.39022093439603,0,Unfurnished,Top,4,0,0,2,1,0,1,7247871.0
Pune,1856.3310160635033,3,2,39.351110390242596,1,Fully Furnished,Top,3,1,0,2,0,1,1,17758323.0
Jaipur,1575.9237748207852,3,2,18.647204138904822,1,Fully Furnished,Mid,3,0,0,1,0,0,0,11026875.0
Ahmedabad,1156.9692367281605,2,2,33.3834765330094,1,Fully Furnished,Top,2,0,0,1,0,1,0,7622594.0
Bangalore,1323.9097759402064,4,2,19.062008966751375,1,Semi Furnished,Ground,2,0,0,0,0,0,1,12797237.0
Mumbai,1464.7402236362905,3,2,14.841466850412056,2,Fully Furnished,Ground,3,0,0,0,0,0,1,23591397.0
Delhi,717.5727875222697,2,1,8.191171776932734,2,Fully Furnished,Mid,4,1,0,0,1,1,0,10994024.0
Delhi,1882.8215532413476,3,2,4.792127632640942,1,Fully Furnished,Top,3,1,0,0,0,0,1,31655517.125
Chennai,1260.6539055304045,5,2,0.9322384055709629,1,Fully Furnished,Mid,3,0,0,1,0,1,1,16150689.0
Hyderabad,400.0,1,1,24.206958871847004,1,Unfurnished,Mid,3,0,0,0,0,0,1,2303941.0
Chennai,1488.0645158452737,2,1,1.9544166580231885,1,Fully Furnished,Top,4,1,0,2,1,1,1,19559674.0
Jaipur,1129.2143705532462,3,1,7.923372759986584,2,Unfurnished,Mid,4,1,0,1,0,0,0,7778889.0
Chennai,2344.4110961513384,3,2,4.011021121803246,1,Fully Furnished,Top,2,0,0,2,1,0,0,28141773.0
Hyderabad,1207.277489540016,2,2,9.0942604427602,2,Fully Furnished,Mid,4,0,1,1,0,1,0,13262832.0
Hyderabad,951.1783182106946,4,2,5.674692428135391,1,Semi Furnished,Top,1,1,0,2,1,1,1,10471260.0
Lucknow,1753.966334981008,3,2,26.55236335849584,1,Semi Furnished,Mid,3,1,0,2,1,0,1,9703051.0
Lucknow,1169.7763159962083,4,2,57.372935446064844,1,Semi Furnished,Ground,4,1,0,1,1,1,1,6378869.0
Mumbai,1110.2718993738838,3,3,42.59497951917001,1,Fully Furnished,Ground,3,1,0,2,0,0,1,14099011.0
Ahmedabad,1754.750691412203,4,2,14.60760275429697,1,Unfurnished,Mid,3,0,0,0,0,1,1,11482214.0
Bangalore,979.7663460552169,3,1,58.14733873729546,1,Semi Furnished,Mid,2,0,0,0,1,1,1,8443266.0
Hyderabad,771.3631709002735,2,2,7.680461701276444,0,Semi Furnished,Ground,3,0,0,1,1,0,0,6769379.0
Bangalore,2362.9990010471683,4,4,11.08747236017677,1,Fully Furnished,Ground,5,0,0,1,1,0,1,31655517.125
Delhi,1789.7493688003224,2,4,4.45285716704314,0,Semi Furnished,Ground,2,0,0,0,0,1,1,21679552.0
Kolkata,1367.8953575028174,4,2,34.239168403875254,1,Fully Furnished,Mid,2,0,0,0,1,1,1,10273037.0
Mumbai,1498.261395149032,3,2,2.9714440695564632,2,Unfurnished,Ground,2,0,0,0,1,0,1,21595010.0
Jaipur,1752.932179058078,5,2,14.142888799077316,2,Fully Furnished,Mid,2,1,0,2,0,0,1,16619428.0
Pune,1986.6687248067103,3,2,24.10068335904247,1,Unfurnished,Top,3,0,0,1,0,0,1,16509287.0
Bangalore,1122.012354342494,4,2,13.572798854088491,0,Unfurnished,Mid,2,1,0,0,1,0,1,11345754.0
Chennai,1683.0732629828412,1,2,1.2307681408332534,1,Fully Furnished,Mid,3,1,0,2,0,1,0,19378934.0
Hyderabad,1246.6479118948807,3,2,14.179880764279075,1,Fully Furnished,Mid,3,0,1,1,0,0,0,11612032.0
Bangalore,1405.5093777436878,3,1,21.85585982438157,1,Unfurnished,Ground,3,0,0,1,1,0,0,11133060.0
Pune,1580.3464337324524,4,2,3.120650012728704,0,Semi Furnished,Mid,2,0,0,1,1,0,1,18333195.0
Hyderabad,1496.660713473664,2,3,20.031330119178346,0,Fully Furnished,Top,3,1,0,1,0,0,1,14295709.0
Jaipur,1867.7834491512858,3,1,31.62721190157919,1,Fully Furnished,Mid,3,1,0,1,1,0,1,10868820.0
Kolkata,1743.543279557797,3,3,64.52993767499062,0,Fully Furnished,Top,3,0,0,1,0,0,0,14163473.0
Chennai,745.9153953139112,2,2,7.915997913292795,0,Unfurnished,Mid,4,0,0,0,1,0,1,5996971.0
Bangalore,821.0883964672789,3,2,0.3822655212726108,2,Semi Furnished,Top,5,0,0,1,1,0,0,11073098.0
Lucknow,1315.1416576203535,4,3,8.147107568446597,1,Fully Furnished,Top,4,0,0,0,1,0,1,10986324.0
Mumbai,2414.3126312209124,3,2,16.192200061877255,0,Fully Furnished,Ground,4,0,1,0,1,1,1,31655517.125
Bangalore,1074.2040837491988,3,2,33.29642983001092,1,Semi Furnished,Top,1,1,0,2,0,1,1,12258868.0
Bangalore,1395.8886451936235,5,2,41.73493018750946,1,Unfurnished,Mid,3,1,0,1,1,1,0,12570504.0
Pune,1231.826986521739,1,1,36.04864807322748,0,Fully Furnished,Top,2,0,0,2,0,1,0,9736740.0
Pune,1222.97780795596,3,2,16.092403869352907,1,Fully Furnished,Top,4,1,0,1,0,0,0,13678763.0
Mumbai,1589.1198719525278,3,2,17.21025057508115,1,Unfurnished,Top,4,1,0,1,1,0,1,20741535.0
Bangalore,2200.3886380978256,4,1,0.03579979430696122,1,Fully Furnished,Ground,1,1,0,2,0,1,1,31655517.125
Ahmedabad,1727.9841999402945,3,2,6.782013474669261,0,Unfurnished,Mid,3,0,0,0,1,1,1,11411958.0
Jaipur,1098.2345192864539,3,1,35.60416696817718,1,Semi Furnished,Top,4,0,0,1,1,1,0,6564572.0
Pune,2858.437593116735,2,2,17.54925600298632,2,Semi Furnished,Mid,3,0,0,1,0,0,0,25099898.0
Pune,1539.286610480563,3,3,9.464442548837841,1,Unfurnished,Mid,3,0,0,0,0,1,1,15305490.0
Ahmedabad,1211.3895218089433,4,1,1.6514492810298138,2,Unfurnished,Top,1,0,0,0,1,1,0,11399454.0
Hyderabad,2206.048187338795,2,2,4.241744708043801,1,Unfurnished,Ground,3,1,0,1,0,1,1,18253647.0
Bangalore,1265.4646910280908,1,3,12.14260342062736,1,Semi Furnished,Ground,1,1,0,0,1,1,1,13337823.0
Mumbai,2331.4568274937214,4,2,34.168608710383936,0,Semi Furnished,Mid,3,0,0,0,0,1,0,26100990.0
Pune,1064.6786045166666,3,2,1.5107754014056924,1,Fully Furnished,Ground,4,0,0,0,1,1,1,12692204.0
Mumbai,2215.0151944606846,3,2,2.504203324608044,2,Unfurnished,Ground,3,0,0,0,1,0,1,31655517.125
Mumbai,1600.5238321408472,4,2,15.96338364258701,0,Unfurnished,Top,4,0,1,2,1,0,1,26825776.0
Jaipur,2145.526116351217,4,2,5.225282223831149,1,Fully Furnished,Ground,4,1,0,1,0,1,1,19569435.0
Lucknow,2450.882854350772,5,2,2.7895914624050446,0,Fully Furnished,Top,1,1,0,2,1,0,1,22148562.0
Pune,933.6963547393731,4,1,2.948180936621713,2,Semi Furnished,Ground,4,1,0,2,0,1,0,9872481.0
Chennai,2137.885910379161,3,1,10.177225478504496,1,Fully Furnished,Top,2,0,0,0,0,1,1,23964761.0
Hyderabad,795.5480477872976,4,3,13.146831577268653,2,Fully Furnished,Mid,2,1,0,2,0,1,1,9435198.0
Mumbai,976.4078223758859,3,2,35.20581011889706,0,Unfurnished,Mid,4,0,0,0,1,1,0,9422440.0
Pune,1098.2952701037816,4,3,11.319505503083342,2,Fully Furnished,Top,3,1,0,0,0,0,0,12713651.0
Hyderabad,1751.8183180889305,4,3,17.62949656900126,0,Unfurnished,Ground,2,0,0,0,0,0,1,11992091.0
Chennai,1516.5079384674298,2,1,2.9893172473383474,0,Unfurnished,Top,1,0,1,1,0,1,0,14936694.0
Pune,1416.431957918582,2,2,18.74817206714849,0,Unfurnished,Ground,2,1,1,0,0,0,1,11441681.0
Bangalore,1573.1176395111804,2,2,15.69144705499085,0,Fully Furnished,Ground,5,0,0,2,1,0,0,17002103.0
Mumbai,1795.6447946467365,4,2,3.653677623532318,0,Fully Furnished,Mid,2,1,1,0,1,0,1,31655517.125
Chennai,1834.1240619706764,4,3,16.60166898212275,1,Unfurnished,Mid,4,1,0,1,1,0,0,15727202.0
Bangalore,2047.0834178075656,3,1,3.564191744957043,1,Semi Furnished,Ground,2,0,1,0,0,0,0,23232500.0
Mumbai,2410.01740638372,3,2,13.505440455124472,2,Semi Furnished,Top,3,0,0,1,0,1,0,31655517.125
Delhi,1489.3188137792615,4,2,16.577744130374633,1,Unfurnished,Top,3,0,0,1,1,1,0,19240409.0
Kolkata,1239.455518934542,3,2,17.73075034059331,0,Semi Furnished,Ground,2,0,0,0,1,1,1,9398143.0
Ahmedabad,1806.768064592594,2,2,35.99744493956666,0,Fully Furnished,Top,1,0,0,1,0,1,1,12583026.0
Mumbai,927.8725918676898,3,2,44.30082979859966,1,Unfurnished,Mid,2,1,0,0,1,1,1,10293937.0
Chennai,1160.6479339441944,4,2,24.926604070103593,1,Fully Furnished,Ground,3,0,0,2,0,0,0,9429705.0
Chennai,1999.690473196395,4,2,31.64827781859598,1,Semi Furnished,Top,4,1,0,1,0,1,0,15847304.0
Kolkata,1437.9358125911479,3,2,0.2927719281076912,1,Semi Furnished,Ground,4,1,0,2,0,0,1,13115268.0
Pune,895.9037708209805,2,2,6.756971050404923,0,Fully Furnished,Ground,2,0,0,0,1,0,1,9546846.0
Ahmedabad,755.0984673174129,3,2,0.6079901470723338,1,Semi Furnished,Mid,4,1,1,0,0,0,0,6330142.0
Hyderabad,1524.3583396969036,4,2,3.8203909596345937,1,Semi Furnished,Top,2,0,0,0,1,1,0,16252830.0
Mumbai,2070.948268484005,3,2,7.212312620165854,1,Fully Furnished,Ground,4,1,0,2,0,0,0,31655517.125
